Name,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,TotalReuse
BBa_K1462570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_M45418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K519017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K676013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K398026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J120014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K510043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K510044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1423006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1051296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1051295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1051293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1051291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1051290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S05171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S05187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1051288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S05148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1051294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1051292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1051281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1051280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1051279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S05238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1051150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1051151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1051152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1051153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_M36763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_M36598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K539142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K545000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K395704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K323138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K557007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1001755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K539392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_M1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_M36517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1694000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K569013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1755304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1600001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1149021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_M1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_M36133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_M36131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_M36132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K844015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_M1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1162013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_M1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K322999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K365013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K365014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1321090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1321091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1321092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1321094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1321095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1321097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1321350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1321100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1321101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1321102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1321104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1321105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1321107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1321120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1321121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1321122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1321123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1321125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1321126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1321150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1321151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1321152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1321154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1321367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1321368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1321369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1321370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1615072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1615076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1615108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1615074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1615058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1615061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1615073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1615075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1615077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K300086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K300088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K300090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K411111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K411113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K411114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K300099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K324003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J85009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K902001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K902005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K764033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K902031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K902041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J07081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J07082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J07083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J07084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J07085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J07086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1499205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1648048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1648050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K390502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_M1517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K844016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K844017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1162307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1418050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_M45760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_M45761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_M45762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1051706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1051707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1051708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1051709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1051711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1797015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K774101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K726002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K543013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K633014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1212009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1212010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1212011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1212012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1212015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1783000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K862001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K862002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1871006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1075028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1075049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K528000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K528001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K528002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1462900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_M36529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K418003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I13611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I13623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1122678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S05126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I13557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I731017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1086002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1086003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1075045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I13553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K549003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K549002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1163999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K802002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K346027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K346082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K346079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K346077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K346028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K346012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K777106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K777006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K777115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K777119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1230006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1362058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J100008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J100009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J100010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K338046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J85017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J85004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J85006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J85226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K769022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J15510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K606015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1728024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1728025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K511819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K576009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K576010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K576011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K576012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S05270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J95049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K888008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J24799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1106003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1106012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S03766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1362500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K392030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K392031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K392032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K415147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K415151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K415152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K415148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K415149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K415150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J70657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J70659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K415069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K392033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K392034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K392035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K654093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K654094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K654073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_S04538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K654078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K654079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K654080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K654081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K389014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K389015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K389016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K626000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K364330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K364331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K364332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K364333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K364328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K626008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K626009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K415210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K346015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K360129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1585117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1819007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K327011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1179032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1179033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1179071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1119007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_M45404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1159317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K360044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K819004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K414006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K358021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_M1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J119092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K301008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K346038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K389421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K389422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K389423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K364329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K364325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K364327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K364326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K364320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K364322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K395602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K395406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K364323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K364324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_M31975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K300093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K934016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1685010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J61026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_J61027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K672002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I13547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I13552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_I13771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1036006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1124220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa_K1124223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
